cell_id,branch_label
7559,cytotoxic T lymphocytes
7560,regulatory T
7563,regulatory T
7564,regulatory T
7569,regulatory T
7576,regulatory T
7583,regulatory T
7586,regulatory T
7593,regulatory T
7594,regulatory T
7595,regulatory T
7596,regulatory T
7598,regulatory T
7601,regulatory T
7606,cytotoxic T lymphocytes
7610,central memory T
7618,cytotoxic T lymphocytes
7622,regulatory T
7626,regulatory T
7632,regulatory T
7633,cytotoxic T lymphocytes
7634,cytotoxic T lymphocytes
7638,cytotoxic T lymphocytes
7649,central memory T
7650,regulatory T
7654,regulatory T
7668,regulatory T
7673,regulatory T
7679,regulatory T
7688,regulatory T
7703,regulatory T
7705,regulatory T
7708,regulatory T
7712,central memory T
7715,cytotoxic T lymphocytes
7717,regulatory T
7729,proliferative CD4 T
7730,cytotoxic T lymphocytes
7735,regulatory T
7738,regulatory T
7744,intermediate T
7747,regulatory T
7753,regulatory T
7754,regulatory T
7757,regulatory T
7759,regulatory T
7773,regulatory T
7779,regulatory T
7781,cytotoxic T lymphocytes
7788,regulatory T
7789,regulatory T
7793,regulatory T
7794,central memory T
7797,regulatory T
7803,intermediate T
7822,proliferative CD4 T
7837,regulatory T
7839,regulatory T
7840,regulatory T
7853,proliferative CD4 T
7858,regulatory T
7859,cytotoxic T lymphocytes
7865,central memory T
7868,regulatory T
7871,tissue-resident memory T
7872,regulatory T
7879,regulatory T
7881,regulatory T
7883,proliferative CD4 T
7889,proliferative CD4 T
7891,cytotoxic T lymphocytes
7904,regulatory T
7915,tissue-resident memory T
7924,cytotoxic T lymphocytes
7925,cytotoxic T lymphocytes
7928,regulatory T
7933,regulatory T
7941,tissue-resident memory T
7942,effector memory T
7943,cytotoxic T lymphocytes
7944,central memory T
7952,regulatory T
7963,regulatory T
7966,central memory T
7968,naïve T
7978,regulatory T
7980,regulatory T
7985,regulatory T
7986,regulatory T
7990,proliferative CD4 T
8002,proliferative CD4 T
8005,regulatory T
8007,effector memory T
8014,regulatory T
8016,cytotoxic T lymphocytes
8017,regulatory T
8021,regulatory T
8023,cytotoxic T lymphocytes
8028,regulatory T
8032,regulatory T
8041,regulatory T
8042,regulatory T
8044,proliferative CD4 T
8046,regulatory T
8055,central memory T
8056,regulatory T
8061,cytotoxic T lymphocytes
8070,regulatory T
8072,cytotoxic T lymphocytes
8077,regulatory T
8083,tissue-resident memory T
8085,cytotoxic T lymphocytes
8087,regulatory T
8097,cytotoxic T lymphocytes
8101,cytotoxic T lymphocytes
8102,regulatory T
8117,regulatory T
8131,regulatory T
8133,proliferative CD4 T
8136,central memory T
8137,regulatory T
8141,regulatory T
8143,cytotoxic T lymphocytes
8145,central memory T
8146,regulatory T
8151,tissue-resident memory T
8152,regulatory T
8157,regulatory T
8166,regulatory T
8190,cytotoxic T lymphocytes
8193,central memory T
8196,central memory T
8206,regulatory T
8219,proliferative CD4 T
8257,regulatory T
8308,regulatory T
8387,proliferative CD4 T
8443,regulatory T
8446,central memory T
8459,proliferative CD4 T
8568,regulatory T
8594,regulatory T
8610,regulatory T
8612,proliferative CD4 T
8629,regulatory T
8677,proliferative CD4 T
8685,proliferative CD4 T
8697,tissue-resident memory T
8731,regulatory T
8740,regulatory T
8742,tissue-resident memory T
8836,regulatory T
8837,intermediate T
8863,proliferative CD4 T
8878,regulatory T
8950,regulatory T
8977,tissue-resident memory T
9004,proliferative CD4 T
9024,regulatory T
9033,regulatory T
9060,central memory T
9113,tissue-resident memory T
9133,regulatory T
9145,regulatory T
9186,central memory T
9188,proliferative CD4 T
9198,regulatory T
9209,regulatory T
9243,proliferative CD4 T
9287,central memory T
9293,regulatory T
9310,regulatory T
9318,proliferative CD4 T
9323,regulatory T
9346,regulatory T
9377,regulatory T
9385,regulatory T
9386,central memory T
9404,regulatory T
9410,cytotoxic T lymphocytes
9441,regulatory T
9444,regulatory T
9501,proliferative CD4 T
9556,proliferative CD4 T
9594,regulatory T
9647,regulatory T
9648,regulatory T
9845,intermediate T
9851,proliferative CD4 T
9909,intermediate T
9924,regulatory T
9985,naïve T
9992,central memory T
10004,tissue-resident memory T
10107,cytotoxic T lymphocytes
10148,regulatory T
10166,tissue-resident memory T
10167,proliferative CD4 T
10242,central memory T
10270,regulatory T
10351,regulatory T
10403,central memory T
10441,regulatory T
10450,regulatory T
10474,regulatory T
10482,regulatory T
10553,regulatory T
10554,regulatory T
10562,regulatory T
10591,tissue-resident memory T
10635,regulatory T
10693,proliferative CD4 T
10716,regulatory T
10730,regulatory T
10734,regulatory T
10777,regulatory T
10805,regulatory T
10824,proliferative CD4 T
10854,proliferative CD4 T
10898,tissue-resident memory T
10904,tissue-resident memory T
10924,proliferative CD4 T
10933,central memory T
10952,regulatory T
10960,regulatory T
10963,regulatory T
10990,regulatory T
11023,proliferative CD4 T
11035,regulatory T
11082,regulatory T
11092,proliferative CD4 T
11131,regulatory T
11141,proliferative CD8 T
11227,proliferative CD4 T
11282,central memory T
11289,tissue-resident memory T
11314,proliferative CD4 T
11335,central memory T
11342,proliferative CD4 T
11377,proliferative CD4 T
11401,regulatory T
11422,proliferative CD4 T
11430,proliferative CD4 T
11435,regulatory T
11468,regulatory T
11493,regulatory T
11494,regulatory T
11513,regulatory T
11532,tissue-resident memory T
11545,proliferative CD4 T
11602,proliferative CD4 T
11603,proliferative CD4 T
11642,effector memory T
11667,regulatory T
11681,proliferative CD4 T
11687,proliferative CD4 T
11711,naïve T
11738,central memory T
11830,regulatory T
11831,proliferative CD4 T
11876,central memory T
11907,regulatory T
11941,cytotoxic T lymphocytes
11958,regulatory T
11998,regulatory T
12027,regulatory T
12093,naïve T
12117,proliferative CD4 T
12139,regulatory T
12141,regulatory T
12161,regulatory T
12172,regulatory T
12176,central memory T
12256,proliferative CD4 T
12275,regulatory T
12283,central memory T
12287,regulatory T
12333,proliferative CD4 T
12343,cytotoxic T lymphocytes
12344,naïve T
12345,naïve T
12347,intermediate T
12349,effector memory T
12352,intermediate T
12353,tissue-resident memory T
12356,cytotoxic T lymphocytes
12358,cytotoxic T lymphocytes
12359,tissue-resident memory T
12360,effector memory T
12361,cytotoxic T lymphocytes
12363,proliferative CD4 T
12364,cytotoxic T lymphocytes
12366,intermediate T
12367,cytotoxic T lymphocytes
12370,cytotoxic T lymphocytes
12371,effector memory T
12373,tissue-resident memory T
12374,tissue-resident memory T
12375,effector memory T
12376,effector memory T
12379,intermediate T
12381,intermediate T
12382,effector memory T
12383,cytotoxic T lymphocytes
12386,effector memory T
12389,naïve T
12390,tissue-resident memory T
12391,tissue-resident memory T
12392,naïve T
12393,naïve T
12394,naïve T
12396,cytotoxic T lymphocytes
12397,cytotoxic T lymphocytes
12398,intermediate T
12399,tissue-resident memory T
12400,intermediate T
12403,effector memory T
12404,cytotoxic T lymphocytes
12405,cytotoxic T lymphocytes
12406,intermediate T
12408,cytotoxic T lymphocytes
12411,cytotoxic T lymphocytes
12413,cytotoxic T lymphocytes
12414,effector memory T
12417,tissue-resident memory T
12420,cytotoxic T lymphocytes
12423,effector memory T
12424,intermediate T
12425,intermediate T
12426,effector memory T
12428,cytotoxic T lymphocytes
12432,intermediate T
12434,effector memory T
12435,regulatory T
12439,cytotoxic T lymphocytes
12442,intermediate T
12443,intermediate T
12450,cytotoxic T lymphocytes
12452,tissue-resident memory T
12453,cytotoxic T lymphocytes
12456,regulatory T
12457,naïve T
12458,effector memory T
12460,intermediate T
12461,cytotoxic T lymphocytes
12463,tissue-resident memory T
12464,naïve T
12465,cytotoxic T lymphocytes
12466,intermediate T
12469,effector memory T
12471,cytotoxic T lymphocytes
12473,effector memory T
12474,tissue-resident memory T
12477,regulatory T
12478,cytotoxic T lymphocytes
12480,naïve T
12481,cytotoxic T lymphocytes
12482,tissue-resident memory T
12483,cytotoxic T lymphocytes
12488,cytotoxic T lymphocytes
12489,naïve T
12492,effector memory T
12496,cytotoxic T lymphocytes
12497,effector memory T
12498,intermediate T
12499,naïve T
12500,cytotoxic T lymphocytes
12501,naïve T
12505,cytotoxic T lymphocytes
12507,cytotoxic T lymphocytes
12508,tissue-resident memory T
12510,naïve T
12511,cytotoxic T lymphocytes
12514,naïve T
12518,effector memory T
12519,intermediate T
12521,cytotoxic T lymphocytes
12524,cytotoxic T lymphocytes
12525,naïve T
12527,effector memory T
12528,cytotoxic T lymphocytes
12529,naïve T
12531,cytotoxic T lymphocytes
12533,naïve T
12535,cytotoxic T lymphocytes
12540,cytotoxic T lymphocytes
12541,proliferative CD4 T
12542,naïve T
12543,tissue-resident memory T
12544,intermediate T
12547,intermediate T
12549,tissue-resident memory T
12550,cytotoxic T lymphocytes
12552,tissue-resident memory T
12553,cytotoxic T lymphocytes
12558,effector memory T
12559,cytotoxic T lymphocytes
12561,intermediate T
12562,tissue-resident memory T
12563,cytotoxic T lymphocytes
12564,tissue-resident memory T
12566,cytotoxic T lymphocytes
12568,intermediate T
12570,tissue-resident memory T
12571,regulatory T
12575,intermediate T
12577,cytotoxic T lymphocytes
12578,cytotoxic T lymphocytes
12584,cytotoxic T lymphocytes
12585,naïve T
12586,proliferative CD4 T
12590,naïve T
12591,effector memory T
12592,intermediate T
12595,intermediate T
12598,naïve T
12600,tissue-resident memory T
12601,intermediate T
12602,cytotoxic T lymphocytes
12605,cytotoxic T lymphocytes
12608,cytotoxic T lymphocytes
12609,cytotoxic T lymphocytes
12611,proliferative CD4 T
12612,cytotoxic T lymphocytes
12614,effector memory T
12617,effector memory T
12619,intermediate T
12624,tissue-resident memory T
12629,tissue-resident memory T
12630,cytotoxic T lymphocytes
12632,intermediate T
12634,tissue-resident memory T
12636,intermediate T
12642,regulatory T
12643,tissue-resident memory T
12645,cytotoxic T lymphocytes
12647,effector memory T
12648,cytotoxic T lymphocytes
12649,intermediate T
12650,intermediate T
12651,cytotoxic T lymphocytes
12652,cytotoxic T lymphocytes
12653,effector memory T
12655,intermediate T
12658,intermediate T
12659,tissue-resident memory T
12661,cytotoxic T lymphocytes
12663,intermediate T
12665,central memory T
12668,intermediate T
12669,tissue-resident memory T
12671,intermediate T
12672,intermediate T
12673,central memory T
12674,effector memory T
12675,effector memory T
12676,effector memory T
12677,cytotoxic T lymphocytes
12679,tissue-resident memory T
12680,naïve T
12682,effector memory T
12684,effector memory T
12685,naïve T
12688,cytotoxic T lymphocytes
12689,effector memory T
12690,intermediate T
12691,intermediate T
12692,effector memory T
12693,intermediate T
12699,cytotoxic T lymphocytes
12700,cytotoxic T lymphocytes
12701,cytotoxic T lymphocytes
12703,tissue-resident memory T
12706,cytotoxic T lymphocytes
12707,effector memory T
12710,cytotoxic T lymphocytes
12711,effector memory T
12712,regulatory T
12713,intermediate T
12715,cytotoxic T lymphocytes
12716,cytotoxic T lymphocytes
12719,cytotoxic T lymphocytes
12723,naïve T
12724,cytotoxic T lymphocytes
12725,cytotoxic T lymphocytes
12726,cytotoxic T lymphocytes
12727,cytotoxic T lymphocytes
12729,cytotoxic T lymphocytes
12734,cytotoxic T lymphocytes
12735,tissue-resident memory T
12739,naïve T
12740,cytotoxic T lymphocytes
12742,effector memory T
12743,naïve T
12746,cytotoxic T lymphocytes
12747,cytotoxic T lymphocytes
12751,tissue-resident memory T
12752,cytotoxic T lymphocytes
12753,intermediate T
12754,intermediate T
12755,regulatory T
12759,cytotoxic T lymphocytes
12760,effector memory T
12761,cytotoxic T lymphocytes
12763,effector memory T
12767,cytotoxic T lymphocytes
12770,cytotoxic T lymphocytes
12771,intermediate T
12773,effector memory T
12774,effector memory T
12775,regulatory T
12776,intermediate T
12777,cytotoxic T lymphocytes
12778,effector memory T
12779,cytotoxic T lymphocytes
12784,cytotoxic T lymphocytes
12787,cytotoxic T lymphocytes
12790,intermediate T
12791,tissue-resident memory T
12792,effector memory T
12793,cytotoxic T lymphocytes
12796,effector memory T
12797,effector memory T
12798,cytotoxic T lymphocytes
12801,effector memory T
12802,naïve T
12804,intermediate T
12805,tissue-resident memory T
12806,regulatory T
12808,naïve T
12809,intermediate T
12810,naïve T
12811,naïve T
12813,cytotoxic T lymphocytes
12814,cytotoxic T lymphocytes
12816,cytotoxic T lymphocytes
12819,effector memory T
12820,intermediate T
12821,effector memory T
12825,cytotoxic T lymphocytes
12828,naïve T
12829,cytotoxic T lymphocytes
12830,tissue-resident memory T
12833,tissue-resident memory T
12834,cytotoxic T lymphocytes
12836,effector memory T
12840,tissue-resident memory T
12841,intermediate T
12842,effector memory T
12843,tissue-resident memory T
12845,regulatory T
12846,regulatory T
12848,regulatory T
12851,cytotoxic T lymphocytes
12852,tissue-resident memory T
12853,cytotoxic T lymphocytes
12855,tissue-resident memory T
12857,cytotoxic T lymphocytes
12858,cytotoxic T lymphocytes
12869,cytotoxic T lymphocytes
12871,intermediate T
12872,cytotoxic T lymphocytes
12874,tissue-resident memory T
12875,intermediate T
12876,intermediate T
12877,effector memory T
12878,regulatory T
12885,naïve T
12886,cytotoxic T lymphocytes
12887,intermediate T
12890,cytotoxic T lymphocytes
12891,effector memory T
12893,intermediate T
12895,tissue-resident memory T
12899,regulatory T
12900,cytotoxic T lymphocytes
12901,intermediate T
12902,naïve T
12904,cytotoxic T lymphocytes
12907,effector memory T
12908,cytotoxic T lymphocytes
12909,cytotoxic T lymphocytes
12910,effector memory T
12912,tissue-resident memory T
12913,naïve T
12914,cytotoxic T lymphocytes
12917,tissue-resident memory T
12918,intermediate T
12923,effector memory T
12924,cytotoxic T lymphocytes
12927,cytotoxic T lymphocytes
12930,intermediate T
12932,effector memory T
12934,effector memory T
12935,naïve T
12938,cytotoxic T lymphocytes
12939,effector memory T
12940,intermediate T
12943,regulatory T
12944,intermediate T
12945,cytotoxic T lymphocytes
12948,effector memory T
12953,cytotoxic T lymphocytes
12954,effector memory T
12956,regulatory T
12958,cytotoxic T lymphocytes
12959,cytotoxic T lymphocytes
12960,cytotoxic T lymphocytes
12962,cytotoxic T lymphocytes
12963,naïve T
12967,intermediate T
12969,cytotoxic T lymphocytes
12970,cytotoxic T lymphocytes
12972,intermediate T
12974,tissue-resident memory T
12976,naïve T
12982,intermediate T
12984,cytotoxic T lymphocytes
12988,intermediate T
12989,intermediate T
12990,tissue-resident memory T
12991,naïve T
12992,naïve T
12994,tissue-resident memory T
12996,intermediate T
12998,intermediate T
13002,cytotoxic T lymphocytes
13003,intermediate T
13004,cytotoxic T lymphocytes
13006,cytotoxic T lymphocytes
13007,naïve T
13008,tissue-resident memory T
13011,naïve T
13013,cytotoxic T lymphocytes
13014,cytotoxic T lymphocytes
13015,proliferative CD4 T
13016,cytotoxic T lymphocytes
13017,cytotoxic T lymphocytes
13018,naïve T
13022,proliferative CD4 T
13023,cytotoxic T lymphocytes
13028,regulatory T
13030,naïve T
13033,cytotoxic T lymphocytes
13034,tissue-resident memory T
13036,cytotoxic T lymphocytes
13038,intermediate T
13039,effector memory T
13040,effector memory T
13042,naïve T
13043,naïve T
13046,intermediate T
13051,intermediate T
13052,tissue-resident memory T
13058,intermediate T
13059,effector memory T
13061,cytotoxic T lymphocytes
13064,effector memory T
13065,intermediate T
13067,naïve T
13069,naïve T
13070,intermediate T
13074,cytotoxic T lymphocytes
13075,cytotoxic T lymphocytes
13076,effector memory T
13077,cytotoxic T lymphocytes
13078,naïve T
13079,cytotoxic T lymphocytes
13084,effector memory T
13085,effector memory T
13087,cytotoxic T lymphocytes
13092,effector memory T
13093,cytotoxic T lymphocytes
13094,cytotoxic T lymphocytes
13095,naïve T
13096,cytotoxic T lymphocytes
13101,proliferative CD4 T
13102,cytotoxic T lymphocytes
13103,cytotoxic T lymphocytes
13104,tissue-resident memory T
13105,intermediate T
13106,effector memory T
13107,intermediate T
13109,cytotoxic T lymphocytes
13111,cytotoxic T lymphocytes
13113,cytotoxic T lymphocytes
13114,proliferative CD4 T
13115,cytotoxic T lymphocytes
13119,cytotoxic T lymphocytes
